"";"i";"Oi";"count_Oi";"Dj";"count_Dj";"Vol";"Bal";"Asy"
"1";"ABW";6182;25;14908;22;21090;-8726;-0,413750592697961
"2";"AFG";1978970;65;26535;3;2005505;1952435;0,973537837103373
"3";"AGO";455378;55;18779;13;474157;436599;0,920789949320584
"4";"AIA";1508;17;1423;9;2931;85;0,0290003411804845
"5";"ALB";369654;50;35887;6;405541;333767;0,823016661693885
"6";"AND";2948;22;19622;18;22570;-16674;-0,738768276473195
"7";"ARE";44869;49;660567;33;705436;-615698;-0,872790728003674
"8";"ARG";287184;74;778492;132;1065676;-491308;-0,461029431084119
"9";"ARM";406781;57;366427;15;773208;40354;0,0521903549885671
"10";"ASM";1557;7;11621;10;13178;-10064;-0,763697070875702
"11";"ATG";18519;36;12588;53;31107;5931;0,190664480663516
"12";"AUS";207763;106;2169253;212;2377016;-1961490;-0,825190070239325
"13";"AUT";255528;71;518229;193;773757;-262701;-0,339513568213276
"14";"AZE";782633;48;185146;16;967779;597487;0,617379587695125
"15";"BDI";370228;41;57491;7;427719;312737;0,731173971696371
"16";"BEL";226715;79;575679;170;802394;-348964;-0,434903551123264
"17";"BEN";153291;46;56315;10;209606;96976;0,462658511683826
"18";"BES";2234;9;24972;45;27206;-22738;-0,835771520988017
"19";"BFA";563482;36;252591;8;816073;310891;0,380959791587272
"20";"BGD";2249075;74;411453;17;2660528;1837622;0,690698237342362
"21";"BGR";362242;64;24067;185;386309;338175;0,875400262484177
"22";"BHR";23154;42;70922;33;94076;-47768;-0,50775968366002
"23";"BHS";19638;41;16835;75;36473;2803;0,0768513695062101
"24";"BIH";764686;45;42719;13;807405;721967;0,894181978065531
"25";"BLR";949783;55;608895;58;1558678;340888;0,218703285733166
"26";"BLZ";27790;36;17365;15;45155;10425;0,230871442808105
"27";"BMU";7119;26;8681;35;15800;-1562;-0,0988607594936709
"28";"BOL";169988;47;44377;180;214365;125611;0,585967858559
"29";"BRA";547772;85;306352;60;854124;241420;0,282652167600957
"30";"BRB";50321;44;12670;14;62991;37651;0,597720309250528
"31";"BRN";18056;25;42065;19;60121;-24009;-0,399344654945859
"32";"BTN";58769;24;5383;24;64152;53386;0,832179822920564
"33";"BWA";10546;30;20485;33;31031;-9939;-0,320292610615191
"34";"CAF";27924;33;41978;25;69902;-14054;-0,201052902635118
"35";"CAN";717533;124;2849197;200;3566730;-2131664;-0,597652191222773
"36";"CHE";201557;83;683653;179;885210;-482096;-0,544612012968674
"37";"CHL";265135;62;92615;210;357750;172520;0,482236198462614
"38";"CHN";2960211;139;188116;20;3148327;2772095;0,880497800895523
"39";"CIV";267877;52;937452;16;1205329;-669575;-0,55551222944109
"40";"CMR";79200;52;85160;4;164360;-5960;-0,0362618642005354
"41";"COD";435484;61;314586;7;750070;120898;0,161182289652966
"42";"COG";64677;47;149550;21;214227;-84873;-0,396182554019801
"43";"COK";9990;9;1208;10;11198;8782;0,784247186997678
"44";"COL";777409;61;53057;91;830466;724352;0,87222354677976
"45";"COM";33545;22;6550;5;40095;26995;0,673275969572266
"46";"CPV";65496;37;5114;35;70610;60382;0,855147996034556
"47";"CRI";60919;49;148893;153;209812;-87974;-0,41929918212495
"48";"CUB";549498;70;8632;36;558130;540866;0,969068138247362
"49";"CYM";720;11;9467;57;10187;-8747;-0,858643368999706
"50";"CYP";77154;44;45018;154;122172;32136;0,263038994204891
"51";"CZE";206889;58;101562;191;308451;105327;0,341470768452688
"52";"DEU";1714792;120;4333539;136;6048331;-2618747;-0,432970186320821
"53";"DJI";3854;24;44930;3;48784;-41076;-0,841997376188914
"54";"DMA";25975;47;1531;33;27506;24444;0,888678833709009
"55";"DNK";117563;72;191049;198;308612;-73486;-0,238117765997434
"56";"DOM";519068;62;138922;98;657990;380146;0,577738263499445
"57";"DZA";457708;71;108951;20;566659;348757;0,615461856248643
"58";"ECU";228653;49;60638;85;289291;168015;0,580781980773685
"59";"EGY";602862;81;81515;132;684377;521347;0,761783344560089
"60";"ERI";256055;46;5217;21;261272;250838;0,960064606999602
"61";"ESH";74991;10;1396;7;76387;73595;0,963449278018511
"62";"ESP";701989;87;814234;173;1516223;-112245;-0,0740293479257339
"63";"EST";76796;50;148430;27;225226;-71634;-0,318053865894701
"64";"ETH";206523;61;266439;10;472962;-59916;-0,126682481890723
"65";"FIN";190176;63;67851;181;258027;122325;0,474078294132009
"66";"FJI";68604;41;5363;14;73967;63241;0,854989387159139
"67";"FLK";734;5;414;7;1148;320;0,278745644599303
"68";"FRA";806863;136;3185929;206;3992792;-2379066;-0,595840204047694
"69";"FRO";7176;10;1586;22;8762;5590;0,637982195845697
"70";"FSM";8397;13;464;12;8861;7933;0,895271414061618
"71";"GAB";9059;33;89465;34;98524;-80406;-0,8161057204336
"72";"GBR";1933025;141;2482950;205;4415975;-549925;-0,124530822751487
"73";"GEO";464405;49;41020;46;505425;423385;0,83768115942029
"74";"GHA";244311;64;87655;43;331966;156656;0,471903749179133
"75";"GIB";4281;16;3563;3;7844;718;0,0915349311575727
"76";"GIN";165190;49;277645;29;442835;-112455;-0,253943342328407
"77";"GLP";4617;13;40732;24;45349;-36115;-0,79637919248495
"78";"GMB";19190;40;83276;7;102466;-64086;-0,625436730232467
"79";"GNB";35187;36;9526;11;44713;25661;0,573904680965267
"80";"GNQ";31032;24;1783;6;32815;29249;0,891330184366905
"81";"GRC";476661;64;551871;212;1028532;-75210;-0,0731236364060622
"82";"GRD";34972;35;2253;15;37225;32719;0,878952316991269
"83";"GRL";7907;15;1942;17;9849;5965;0,605645243171896
"84";"GTM";285059;50;26878;49;311937;258181;0,827670330868092
"85";"GUF";2094;18;35741;16;37835;-33647;-0,889308841020219
"86";"GUM";1412;10;34210;11;35622;-32798;-0,920723148616024
"87";"GUY";191394;51;3523;16;194917;187871;0,963851280288533
"88";"HKG";349409;39;1189928;29;1539337;-840519;-0,546026633544182
"89";"HND";193851;45;13834;42;207685;180017;0,866779016298722
"90";"HRV";471527;51;254834;71;726361;216693;0,298326865016156
"91";"HTI";370165;55;7069;21;377234;363096;0,962521935986682
"92";"HUN";210602;64;155074;159;365676;55528;0,151850271825332
"93";"IDN";1081903;82;125510;19;1207413;956393;0,792100962967932
"94";"IMN";3702;5;19386;8;23088;-15684;-0,679313929313929
"95";"IND";3305659;126;3085360;36;6391019;220299;0,0344700899809561
"96";"IRL";459201;70;177593;204;636794;281608;0,44222778480953
"97";"IRN";374641;73;1074392;7;1449033;-699751;-0,482908946863184
"98";"IRQ";494892;69;73734;22;568626;421158;0,740659062371401
"99";"ISL";13414;41;8685;161;22099;4729;0,213991583329562
"100";"ISR";152526;68;824218;57;976744;-671692;-0,687684797654247
"101";"ITA";1476685;106;1144982;191;2621667;331703;0,126523696564056
"102";"JAM";472966;61;11157;21;484123;461809;0,953908407574108
"103";"JEY";6509;5;33371;4;39880;-26862;-0,673570712136409
"104";"JOR";142240;65;943627;83;1085867;-801387;-0,738015797514797
"105";"JPN";369769;101;869273;42;1239042;-499504;-0,403137262497962
"106";"KAZ";1901558;56;1448504;18;3350062;453054;0,135237497097069
"107";"KEN";163234;58;319386;13;482620;-156152;-0,323550619535038
"108";"KGZ";293284;44;222038;23;515322;71246;0,138255304450421
"109";"KHM";235830;42;71752;26;307582;164078;0,533444739939268
"110";"KIR";2093;16;888;7;2981;1205;0,404226769540423
"111";"KNA";16914;31;1367;13;18281;15547;0,850445818062469
"112";"KOR";990917;86;96380;28;1087297;894537;0,822716332336059
"113";"KWT";47103;50;347567;32;394670;-300464;-0,761304380875162
"114";"LAO";331723;37;8579;6;340302;323144;0,94958007887112
"115";"LBN";244249;87;337704;30;581953;-93455;-0,160588569867326
"116";"LBR";125119;40;61833;25;186952;63286;0,338514698960161
"117";"LBY";37375;57;198486;86;235861;-161111;-0,683076049028877
"118";"LCA";21921;35;3489;59;25410;18432;0,725383707201889
"119";"LIE";1487;25;7442;47;8929;-5955;-0,666927987456602
"120";"LKA";455545;71;17421;49;472966;438124;0,926332971080374
"121";"LSO";53358;25;1755;15;55113;51603;0,936312666702956
"122";"LTU";197017;51;107994;57;305011;89023;0,291868162131858
"123";"LUX";19789;43;70269;77;90058;-50480;-0,560527659952475
"124";"LVA";129712;48;252546;139;382258;-122834;-0,321337944529611
"125";"MAC";50371;13;124672;5;175043;-74301;-0,42447284381552
"126";"MAR";942764;65;20667;18;963431;922097;0,95709708323689
"127";"MCO";2599;28;6075;2;8674;-3476;-0,400737837214664
"128";"MDA";303511;51;142938;19;446449;160573;0,35966706163526
"129";"MDG";44775;38;7515;4;52290;37260;0,712564543889845
"130";"MDV";518;23;11704;22;12222;-11186;-0,915234822451317
"131";"MEX";4389923;67;266155;90;4656078;4123768;0,885674166111478
"132";"MHL";3487;11;655;6;4142;2832;0,683727667793337
"133";"MKD";265411;46;72503;19;337914;192908;0,570878981042514
"134";"MLI";342669;53;65895;23;408564;276774;0,677431198049755
"135";"MLT";52563;37;11130;83;63693;41433;0,650511045169799
"136";"MMR";567639;45;40111;4;607750;527528;0,86800164541341
"137";"MNG";16779;36;3273;30;20052;13506;0,673548773189707
"138";"MNP";1435;8;21750;12;23185;-20315;-0,876213068794479
"139";"MOZ";253250;48;86034;16;339284;167216;0,492849648082432
"140";"MRT";41902;41;25397;35;67299;16505;0,245248814989822
"141";"MSR";9049;16;482;10;9531;8567;0,898856363445599
"142";"MTQ";7621;14;28209;15;35830;-20588;-0,574602288584985
"143";"MUS";65697;33;9386;22;75083;56311;0,749983351757389
"144";"MWI";76013;35;96564;12;172577;-20551;-0,119083075960296
"145";"MYS";662600;70;585950;22;1248550;76650;0,0613912138080173
"146";"MYT";3238;3;21701;3;24939;-18463;-0,740326396407234
"147";"NAM";24523;33;60960;83;85483;-36437;-0,426248493852579
"148";"NCL";2669;10;21207;16;23876;-18538;-0,776428212430893
"149";"NER";78275;46;59298;13;137573;18977;0,13794131115844
"150";"NGA";257579;89;195401;9;452980;62178;0,137264338381385
"151";"NIC";256812;48;14337;53;271149;242475;0,894250024894062
"152";"NIU";2965;7;190;7;3155;2775;0,879556259904913
"153";"NLD";378819;92;788885;180;1167704;-410066;-0,351172899981502
"154";"NOR";93005;65;140899;168;233904;-47894;-0,204759217456734
"155";"NPL";452561;55;456936;6;909497;-4375;-0,00481035121611176
"156";"NRU";827;14;1016;10;1843;-189;-0,102550189907759
"157";"NZL";244343;81;331471;62;575814;-87128;-0,151312750297839
"158";"OMN";7388;34;125592;19;132980;-118204;-0,888885546698752
"159";"PAK";1343739;101;1930523;8;3274262;-586784;-0,179211071074948
"160";"PAN";69174;49;40767;88;109941;28407;0,258384042349988
"161";"PER";385097;66;32996;77;418093;352101;0,842159519532735
"162";"PHL";1772553;100;114448;90;1887001;1658105;0,878698527451761
"163";"PLW";2143;12;2295;8;4438;-152;-0,0342496620099144
"164";"PNG";2275;27;9903;21;12178;-7628;-0,626375431105272
"165";"POL";1165772;76;463569;117;1629341;702203;0,430973626760758
"166";"PRI";912237;37;181231;45;1093468;731006;0,668520706595895
"167";"PRK";36406;50;16004;20;52410;20402;0,389276855561916
"168";"PRT";973629;79;328348;128;1301977;645281;0,495616282008054
"169";"PRY";212056;44;82295;17;294351;129761;0,440837639416887
"170";"PSE";1367593;54;139270;14;1506863;1228323;0,815152406024967
"171";"PYF";2179;10;10759;19;12938;-8580;-0,663162776317823
"172";"QAT";7208;38;81883;33;89091;-74675;-0,838187920216408
"173";"REU";1305;11;42198;5;43503;-40893;-0,94000413764568
"174";"ROU";596663;69;66050;76;662713;530613;0,800667860748167
"175";"RUS";6188780;101;5913274;148;12102054;275506;0,0227652264648629
"176";"RWA";160274;50;167208;5;327482;-6934;-0,0211736828283692
"177";"SAU";63820;65;1685036;17;1748856;-1621216;-0,927015145901092
"178";"SDN";382907;60;383710;15;766617;-803;-0,00104745916148481
"179";"SEN";152752;60;91437;26;244189;61315;0,251096486737732
"180";"SGP";101755;56;683314;15;785069;-581559;-0,740774377793544
"181";"SHN";2449;9;41;2;2490;2408;0,967068273092369
"182";"SLB";1382;18;1631;15;3013;-249;-0,0826418851642881
"183";"SLE";254302;44;43313;39;297615;210989;0,708932681484468
"184";"SLV";468968;45;16745;48;485713;452223;0,931049817484811
"185";"SMR";1803;14;1790;9;3593;13;0,00361814639576955
"186";"SOM";488445;60;262;2;488707;488183;0,998927782904685
"187";"SPM";224;8;615;3;839;-391;-0,466030989272944
"188";"SRB";537787;45;495183;76;1032970;42604;0,0412441794050166
"189";"STP";13269;20;2097;6;15366;11172;0,727059742288169
"190";"SUR";113770;37;7403;4;121173;106367;0,877811063520751
"191";"SVK";126321;49;64992;93;191313;61329;0,32056891063336
"192";"SVN";66482;44;97620;152;164102;-31138;-0,189747839758199
"193";"SWE";144807;75;479249;197;624056;-334442;-0,535916648505903
"194";"SWZ";14990;24;12179;17;27169;2811;0,103463506201921
"195";"SYC";10497;27;2505;26;13002;7992;0,614674665436087
"196";"SYR";300153;78;190001;5;490154;110152;0,224729370769187
"197";"TCA";403;10;3760;6;4163;-3357;-0,806389622868124
"198";"TCD";98570;46;45531;10;144101;53039;0,368068229922069
"199";"TGO";136265;42;59758;30;196023;76507;0,390296036689572
"200";"THA";337187;75;610074;49;947261;-272887;-0,288080053966119
"201";"TJK";242065;44;167658;35;409723;74407;0,181603180685488
"202";"TKL";1044;6;113;4;1157;931;0,80466724286949
"203";"TKM";114080;44;115215;11;229295;-1135;-0,00494995529776053
"204";"TLS";73903;12;4861;15;78764;69042;0,876567975217104
"205";"TON";23748;24;499;5;24247;23249;0,958840268899245
"206";"TTO";174396;51;20399;16;194795;153997;0,790559305937011
"207";"TUN";204822;56;14669;17;219491;190153;0,86633620512914
"208";"TUR";1387535;82;608957;110;1996492;778578;0,389973012664213
"209";"TUV";1257;18;71;5;1328;1186;0,893072289156627
"210";"TZA";106812;51;463938;27;570750;-357126;-0,625713534822602
"211";"UGA";263312;51;292301;47;555613;-28989;-0,0521748051251501
"212";"UKR";2977979;74;2934853;30;5912832;43126;0,007293628501537
"213";"URY";120223;54;43927;17;164150;76296;0,464794395370088
"214";"USA";996266;158;16793436;150;17789702;-15797170;-0,887995200818991
"215";"UZB";788733;52;756788;10;1545521;31945;0,0206694053332177
"216";"VCT";27399;36;2078;15;29477;25321;0,859008718662008
"217";"VEN";177365;65;504956;113;682321;-327591;-0,480112732863271
"218";"VGB";3050;18;5152;21;8202;-2102;-0,256278956352109
"219";"VIR";1723;16;28290;20;30013;-26567;-0,885183087328824
"220";"VNM";917222;66;22514;22;939736;894708;0,95208441519746
"221";"VUT";3091;23;673;9;3764;2418;0,64240170031881
"222";"WLF";3640;6;977;5;4617;2663;0,576781459822395
"223";"WSM";47970;24;2748;21;50718;45222;0,891636105524666
"224";"YEM";185576;49;50156;12;235732;135420;0,574465918924881
"225";"ZAF";255926;79;394673;150;650599;-138747;-0,21326039542022
"226";"ZMB";83075;48;166056;29;249131;-82981;-0,33308179231007
"227";"ZWE";170315;50;155537;6;325852;14778;0,0453518775394965
