"";"i";"Oi";"count_Oi";"Dj";"count_Dj";"Vol";"Bal";"Asy"
"1";"ABW";9827;27;19198;22;29025;-9371;-0,322859603789836
"2";"AFG";2374621;68;178417;3;2553038;2196204;0,86023161425721
"3";"AGO";325841;57;56877;13;382718;268964;0,702773321348878
"4";"AIA";1230;19;1889;9;3119;-659;-0,211285668483488
"5";"ALB";559272;54;22493;6;581765;536779;0,922673244351241
"6";"AND";4523;25;19190;18;23713;-14667;-0,618521486104668
"7";"ARE";67864;52;2007055;33;2074919;-1939191;-0,934586362166427
"8";"ARG";484164;77;1103136;132;1587300;-618972;-0,38995274995275
"9";"ARM";438215;59;101995;15;540210;336220;0,622387590011292
"10";"ASM";972;8;11228;10;12200;-10256;-0,840655737704918
"11";"ATG";28607;40;15356;53;43963;13251;0,301412551463731
"12";"AUS";275599;109;3339585;212;3615184;-3063986;-0,84753251840017
"13";"AUT";291892;74;775904;193;1067796;-484012;-0,453281338382987
"14";"AZE";525861;49;136408;16;662269;389453;0,588058628744513
"15";"BDI";233504;43;133842;7;367346;99662;0,2713028044405
"16";"BEL";281603;81;852393;170;1133996;-570790;-0,503343927139073
"17";"BEN";293851;48;175337;10;469188;118514;0,252593842979786
"18";"BES";6245;11;6443;45;12688;-198;-0,0156052963430013
"19";"BFA";669497;37;346007;8;1015504;323490;0,318551182467031
"20";"BGD";2521072;77;540151;17;3061223;1980921;0,647101174922572
"21";"BGR";671397;67;63572;185;734969;607825;0,82700766971124
"22";"BHR";27698;45;191857;33;219555;-164159;-0,747689644963677
"23";"BHS";24947;44;28815;75;53762;-3868;-0,071946728172315
"24";"BIH";833740;49;19656;13;853396;814084;0,953934632925394
"25";"BLR";847504;56;586846;58;1434350;260658;0,181725520270506
"26";"BLZ";36584;40;26464;15;63048;10120;0,160512625301358
"27";"BMU";8355;27;9272;35;17627;-917;-0,0520224655358257
"28";"BOL";435400;49;66396;180;501796;369004;0,73536656330461
"29";"BRA";879881;86;325736;158;1205617;554145;0,459636020394537
"30";"BRB";55644;49;11684;21;67328;43960;0,652923003802281
"31";"BRN";18671;26;44107;19;62778;-25436;-0,405173786995444
"32";"BTN";23242;25;7080;24;30322;16162;0,533012334278742
"33";"BWA";31771;32;40427;33;72198;-8656;-0,119892517798277
"34";"CAF";337872;39;27869;25;365741;310003;0,847602538408327
"35";"CAN";793972;128;3893501;201;4687473;-3099529;-0,661236662056507
"36";"CHE";354092;86;1162870;179;1516962;-808778;-0,533156400753611
"37";"CHL";327738;65;338283;210;666021;-10545;-0,0158328340998257
"38";"CHN";5439400;143;307463;20;5746863;5131937;0,892997971241006
"39";"CIV";535078;54;1069699;16;1604777;-534621;-0,333143483487114
"40";"CMR";178357;55;247119;22;425476;-68762;-0,161611935808365
"41";"COD";776767;67;398479;8;1175246;378288;0,32187984473038
"42";"COG";112378;51;172616;21;284994;-60238;-0,21136585331621
"43";"COK";10868;9;1452;10;12320;9416;0,764285714285714
"44";"COL";1469359;65;64658;91;1534017;1404701;0,915701064590549
"45";"COM";59442;23;5828;5;65270;53614;0,821418722230734
"46";"CPV";95147;38;6603;35;101750;88544;0,870211302211302
"47";"CRI";79804;51;207046;153;286850;-127242;-0,443583754575562
"48";"CUB";804364;74;2573;36;806937;801791;0,993622798310153
"49";"CUW";36152;15;21869;43;58021;14283;0,24616949035694
"50";"CYM";944;11;12744;57;13688;-11800;-0,862068965517241
"51";"CYP";97660;45;106399;154;204059;-8739;-0,042825849386697
"52";"CZE";475078;60;177226;191;652304;297852;0,456615320464078
"53";"DEU";2007368;124;5137474;136;7144842;-3130106;-0,438093102688625
"54";"DJI";8370;25;50296;3;58666;-41926;-0,714655848361913
"55";"DMA";42816;51;3101;33;45917;39715;0,864930200143738
"56";"DNK";127554;74;304445;198;431999;-176891;-0,409470855256609
"57";"DOM";847597;66;192137;98;1039734;655460;0,630411239797871
"58";"DZA";851609;74;108916;20;960525;742693;0,773215689336561
"59";"ECU";592945;51;153860;85;746805;439085;0,587951339372393
"60";"EGY";1126362;85;138468;133;1264830;987894;0,781048836602547
"61";"ERI";279163;48;6027;21;285190;273136;0,957733440863985
"62";"ESH";88794;11;2036;7;90830;86758;0,955168997027414
"63";"ESP";674783;89;3000096;173;3674879;-2325313;-0,632759064992344
"64";"EST";107863;51;114626;147;222489;-6763;-0,0303970083914261
"65";"ETH";367236;66;527435;10;894671;-160199;-0,179059117820964
"66";"FIN";176236;64;154374;181;330610;21862;0,0661262514745471
"67";"FJI";108907;42;5510;14;114417;103397;0,903685641119764
"68";"FLK";837;5;670;7;1507;167;0,110816191108162
"69";"FRA";1101419;138;4067759;206;5169178;-2966340;-0,573851393780597
"70";"FRO";8411;11;2548;30;10959;5863;0,534994068801898
"71";"FSM";10321;14;434;12;10755;9887;0,919293351929335
"72";"GAB";22617;36;131980;34;154597;-109363;-0,707407000135837
"73";"GBR";2194501;146;4361872;205;6556373;-2167371;-0,33057469427075
"74";"GEO";423805;50;41264;46;465069;382541;0,822546761878345
"75";"GHA";431991;68;159654;43;591645;272337;0,460304743553989
"76";"GIB";6532;17;4337;3;10869;2195;0,201950501426074
"77";"GIN";215474;51;48426;145;263900;167048;0,632997347480106
"78";"GLP";6805;16;51638;24;58443;-44833;-0,767123522064234
"79";"GMB";35998;40;88810;7;124808;-52812;-0,423145952182552
"80";"GNB";46695;38;11141;11;57836;35554;0,614738225326786
"81";"GNQ";54015;28;4069;6;58084;49946;0,859892569382274
"82";"GRC";400275;67;672396;212;1072671;-272121;-0,25368542637957
"83";"GRD";39498;38;2481;15;41979;37017;0,881798041878082
"84";"GRL";10320;15;1875;17;12195;8445;0,69249692496925
"85";"GTM";560994;51;40185;49;601179;520809;0,866312695553238
"86";"GUF";2530;18;54494;16;57024;-51964;-0,911265432098765
"87";"GUM";1155;10;35633;11;36788;-34478;-0,937207785147331
"88";"GUY";260134;54;6649;16;266783;253485;0,950154245210527
"89";"HKG";500366;41;1698017;29;2198383;-1197651;-0,544787236800867
"90";"HND";424900;47;18118;42;443018;406782;0,918206483709466
"91";"HRV";435835;57;298430;71;734265;137405;0,187132710942235
"92";"HTI";675869;59;7376;21;683245;668493;0,978408916274543
"93";"HUN";286988;65;227050;159;514038;59938;0,116602274540015
"94";"IDN";1806079;87;126732;19;1932811;1679347;0,86886250129992
"95";"IMN";5730;6;18621;8;24351;-12891;-0,529382776888013
"96";"IND";5552272;130;2548149;36;8100421;3004123;0,370860107147517
"97";"IRL";406303;71;382918;204;789221;23385;0,0296304837301592
"98";"IRN";544793;75;1178448;7;1723241;-633655;-0,367711190715634
"99";"IRQ";792519;71;139310;22;931829;653209;0,700996642087765
"100";"ISL";19622;43;19741;161;39363;-119;-0,00302314356121231
"101";"ISR";164859;71;765181;57;930040;-600322;-0,645479764311212
"102";"ITA";1275625;111;3145183;191;4420808;-1869558;-0,422899614731063
"103";"JAM";591187;64;10218;21;601405;580969;0,966019570838287
"104";"JEY";10369;5;41335;4;51704;-30966;-0,598909175305586
"105";"JOR";254514;68;1534558;83;1789072;-1280044;-0,715479309943926
"106";"JPN";424185;104;1095929;42;1520114;-671744;-0,441903699327814
"107";"KAZ";2084613;58;1659800;18;3744413;424813;0,113452495758347
"108";"KEN";256104;63;525331;13;781435;-269227;-0,344528975538592
"109";"KGZ";385198;44;119267;23;504465;265931;0,527154510223702
"110";"KHM";552786;45;32874;26;585660;519912;0,887736912201619
"111";"KIR";2106;19;1161;7;3267;945;0,289256198347107
"112";"KNA";22371;36;1714;13;24085;20657;0,857670749429105
"113";"KOR";1110787;88;479000;28;1589787;631787;0,397403551544955
"114";"KWT";73838;52;920889;33;994727;-847051;-0,85154117662434
"115";"LAO";694870;38;15051;6;709921;679819;0,957598098943404
"116";"LBN";314696;91;1023922;30;1338618;-709226;-0,529819560173253
"117";"LBR";103293;42;46469;25;149762;56824;0,379428693527063
"118";"LBY";73151;62;221993;86;295144;-148842;-0,504302984305966
"119";"LCA";34282;37;4199;59;38481;30083;0,781762428211325
"120";"LIE";2013;28;11802;47;13815;-9789;-0,7085776330076
"121";"LKA";697856;73;17992;49;715848;679864;0,94973234541411
"122";"LSO";148186;26;1861;15;150047;146325;0,975194439075756
"123";"LTU";313013;53;78395;57;391408;234618;0,599420553488943
"124";"LUX";36114;46;122568;77;158682;-86454;-0,544825500056717
"125";"LVA";171817;50;161407;139;333224;10410;0,0312402468009507
"126";"MAC";76725;13;176698;5;253423;-99973;-0,39449063423604
"127";"MAR";1401353;69;38179;18;1439532;1363174;0,946956371931989
"128";"MCO";15425;30;6951;2;22376;8474;0,378709331426528
"129";"MDA";498099;52;60408;19;558507;437691;0,783680419403875
"130";"MDG";107573;41;10111;4;117684;97462;0,828166955575949
"131";"MDV";1582;24;6190;22;7772;-4608;-0,592897581060216
"132";"MEX";5565950;69;502259;90;6068209;5063691;0,83446219469369
"133";"MHL";3859;12;1145;6;5004;2714;0,542366107114309
"134";"MKD";275437;49;75337;19;350774;200100;0,570452770159704
"135";"MLI";531916;56;189972;56;721888;341944;0,473680127665233
"136";"MLT";53002;38;23612;83;76614;29390;0,383611350405931
"137";"MMR";1245684;47;28973;4;1274657;1216711;0,954539927211791
"138";"MNE";83237;32;43045;29;126282;40192;0,318271804374337
"139";"MNG";34870;36;6309;30;41179;28561;0,693581679982515
"140";"MNP";1276;8;11852;12;13128;-10576;-0,805606337599025
"141";"MOZ";333411;50;156709;16;490120;176702;0,360528033950869
"142";"MRT";40421;42;70159;36;110580;-29738;-0,268927473322481
"143";"MSR";11640;16;541;10;12181;11099;0,911173138494377
"144";"MTQ";7411;16;33747;15;41158;-26336;-0,639875601341173
"145";"MUS";94980;35;11924;22;106904;83056;0,776921349996258
"146";"MWI";117453;37;96613;12;214066;20840;0,0973531527659694
"147";"MYS";969191;73;1206648;22;2175839;-237457;-0,109133534236678
"148";"MYT";3337;3;38934;3;42271;-35597;-0,842113978850749
"149";"NAM";93244;36;45730;83;138974;47514;0,34189128901809
"150";"NCL";2335;10;30352;16;32687;-28017;-0,85712974577049
"151";"NER";153553;48;126337;13;279890;27216;0,0972382007217121
"152";"NGA";614136;92;485855;9;1099991;128281;0,116620045073096
"153";"NIC";351493;50;18578;53;370071;332915;0,899597644776273
"154";"NIU";2737;7;240;7;2977;2497;0,838763856231105
"155";"NLD";448418;98;1041077;180;1489495;-592659;-0,397892574328883
"156";"NOR";107369;67;351882;168;459251;-244513;-0,532416913626753
"157";"NPL";801200;58;347545;6;1148745;453655;0,394913579602088
"158";"NRU";1141;15;389;10;1530;752;0,491503267973856
"159";"NZL";367223;84;515737;62;882960;-148514;-0,168200144966929
"160";"OMN";9714;35;279455;19;289169;-269741;-0,93281437498487
"161";"PAK";2197072;103;1622930;8;3820002;574142;0,150298874189071
"162";"PAN";77328;49;89602;88;166930;-12274;-0,0735278260348649
"163";"PER";811179;68;62426;77;873605;748753;0,857084151304079
"164";"PHL";2970492;103;73906;90;3044398;2896586;0,951447872452945
"165";"PLW";1230;14;1896;8;3126;-666;-0,213051823416507
"166";"PNG";2676;29;11803;21;14479;-9127;-0,630361212790939
"167";"POL";2212129;78;355406;117;2567535;1856723;0,723153920004985
"168";"PRI";874778;39;138212;45;1012990;736566;0,727120702079981
"169";"PRK";51186;54;23273;20;74459;27913;0,374877449334533
"170";"PRT";983923;81;464479;128;1448402;519444;0,358632479104558
"171";"PRY";483228;45;73125;17;556353;410103;0,737127327434201
"172";"PSE";1748363;55;130055;14;1878418;1618308;0,86152709354361
"173";"PYF";820;11;11100;19;11920;-10280;-0,86241610738255
"174";"QAT";12383;39;263448;33;275831;-251065;-0,91021313775464
"175";"REU";1971;12;53997;5;55968;-52026;-0,929566895368782
"176";"ROU";1854831;72;128992;76;1983823;1725839;0,869956140240334
"177";"RUS";5783753;102;5927810;148;11711563;-144057;-0,0123004077252541
"178";"RWA";261401;54;254527;5;515928;6874;0,0133235645283838
"179";"SAU";123969;68;3198909;17;3322878;-3074940;-0,925384561214706
"180";"SDN";831954;64;298089;15;1130043;533865;0,472428925270985
"181";"SEN";226324;63;102343;26;328667;123981;0,377223755351161
"182";"SGP";167007;59;1275024;15;1442031;-1108017;-0,768372524585116
"183";"SHN";3396;9;103;2;3499;3293;0,941126036010289
"184";"SLB";1960;19;868;15;2828;1092;0,386138613861386
"185";"SLE";71158;45;25391;39;96549;45767;0,474028731524925
"186";"SLV";760688;47;21992;48;782680;738696;0,94380334236214
"187";"SMR";2398;15;2157;9;4555;241;0,0529088913282108
"188";"SOM";952577;62;9727;3;962304;942850;0,979783935222134
"189";"SPM";178;8;463;3;641;-285;-0,444617784711388
"190";"SRB";430045;49;451917;76;881962;-21872;-0,0247992543896449
"191";"SSD";517299;26;412179;13;929478;105120;0,11309573760756
"192";"STP";19040;22;1163;6;20203;17877;0,884868583873682
"193";"SUR";156155;41;11491;4;167646;144664;0,862913520155566
"194";"SVK";170191;52;88392;93;258583;81799;0,316335567303342
"195";"SVN";74514;48;98670;153;173184;-24156;-0,139481707317073
"196";"SWE";185159;77;800569;197;985728;-615410;-0,624320299311778
"197";"SWZ";41018;25;12792;17;53810;28226;0,524549340271325
"198";"SXM";12241;12;13088;33;25329;-847;-0,0334399305144301
"199";"SYC";16205;29;3681;26;19886;12524;0,629789801870663
"200";"SYR";2724536;79;394927;5;3119463;2329609;0,746798086721977
"201";"TCA";1503;11;8798;6;10301;-7295;-0,708183671488205
"202";"TCD";87178;49;245131;10;332309;-157953;-0,475319657306904
"203";"TGO";248434;43;125987;30;374421;122447;0,327030268067229
"204";"THA";573960;79;1735036;49;2308996;-1161076;-0,502848857252243
"205";"TJK";250990;46;156288;35;407278;94702;0,232524221784629
"206";"TKL";1075;6;245;4;1320;830;0,628787878787879
"207";"TKM";125690;45;102945;11;228635;22745;0,0994817066503379
"208";"TLS";16771;13;2923;15;19694;13848;0,703158322331675
"209";"TON";30269;26;519;5;30788;29750;0,966285565804859
"210";"TTO";215213;55;21975;16;237188;193238;0,814703947923166
"211";"TUN";340467;60;22024;17;362491;318443;0,87848525894436
"212";"TUR";1521607;85;1885777;110;3407384;-364170;-0,106876712457416
"213";"TUV";1616;19;71;5;1687;1545;0,915826911677534
"214";"TZA";152975;55;173485;27;326460;-20510;-0,0628254610059425
"215";"UGA";382120;55;434168;47;816288;-52048;-0,0637618095574111
"216";"UKR";3195375;76;2557238;30;5752613;638137;0,110929937404098
"217";"URY";186557;57;40216;17;226773;146341;0,645319328138711
"218";"USA";1359096;162;23589298;150;24948394;-22230202;-0,891047415717421
"219";"UZB";947965;54;586492;10;1534457;361473;0,23557062856763
"220";"VCT";33582;40;2150;15;35732;31432;0,879659688794358
"221";"VEN";397027;68;700915;113;1097942;-303888;-0,276779647740955
"222";"VGB";2905;21;8246;21;11151;-5341;-0,478970495919648
"223";"VIR";1756;19;29486;20;31242;-27730;-0,887587222328916
"224";"VNM";1336425;69;28349;22;1364774;1308076;0,958456125336503
"225";"VUT";3602;23;1142;9;4744;2460;0,518549747048904
"226";"WLF";5859;6;518;5;6377;5341;0,837541163556531
"227";"WSM";59329;25;1926;21;61255;57403;0,937115337523467
"228";"YEM";374097;51;162817;12;536914;211280;0,393508085093702
"229";"ZAF";409293;83;1197566;150;1606859;-788273;-0,490567622921488
"230";"ZMB";140994;51;58219;29;199213;82775;0,415510031975825
"231";"ZWE";421725;53;125804;6;547529;295921;0,540466349727594
